38.40	23.04	0.1547	0.00664	3.399	57.79
38.50	24.39	0.1588	0.00713	3.538	60.77
38.60	26.01	0.1615	0.00744	3.628	62.32
38.70	25.60	0.1623	0.00753	3.634	62.95
38.80	23.54	0.1625	0.00755	3.588	63.47
38.90	24.69	0.1625	0.00755	3.617	63.26
39.00	24.38	0.1625	0.00755	3.612	63.35
39.10	24.21	0.1625	0.00755	3.607	63.36
39.20	25.05	0.1624	0.00754	3.625	63.15
39.30	23.46	0.1624	0.00753	3.582	63.38
39.40	23.49	0.1623	0.00752	3.578	63.26
39.50	24.06	0.1622	0.00751	3.594	63.13
39.60	24.46	0.1622	0.00751	3.600	62.97
39.70	23.80	0.1613	0.00741	3.569	62.54
39.80	21.70	0.1589	0.00712	3.459	61.19
39.90	19.86	0.1542	0.00656	3.287	57.90
40.00	18.25	0.1513	0.00620	3.148	55.80
40.10	13.55	0.1475	0.00569	2.813	53.62
40.20	12.02	0.1450	0.00536	2.636	51.72
40.30	11.26	0.1413	0.00485	2.447	47.96
40.40	10.45	0.1389	0.00452	2.294	45.59
40.50	12.55	0.1381	0.00438	2.367	43.32
40.60	13.80	0.1377	0.00435	2.422	42.74
40.70	12.87	0.1376	0.00433	2.369	42.83
40.80	13.83	0.1375	0.00432	2.411	42.44
40.90	14.31	0.1374	0.00431	2.426	42.19
41.00	14.69	0.1374	0.00431	2.442	42.09
41.10	14.83	0.1373	0.00430	2.446	42.01
41.20	13.69	0.1373	0.00430	2.397	42.28
41.30	15.29	0.1373	0.00430	2.462	41.87
41.40	13.43	0.1374	0.00430	2.387	42.41
41.50	15.08	0.1378	0.00437	2.483	42.56
41.60	14.65	0.1394	0.00462	2.558	44.78
41.70	18.13	0.1430	0.00516	2.875	48.38
41.80	21.47	0.1459	0.00552	3.061	50.18
41.90	20.46	0.1495	0.00601	3.187	54.13
42.00	24.08	0.1524	0.00635	3.352	55.62
42.10	25.75	0.1564	0.00684	3.506	58.65
42.20	25.99	0.1591	0.00717	3.581	60.71
42.30	26.29	0.1605	0.00733	3.615	61.62
42.40	25.59	0.1607	0.00735	3.601	61.81
42.50	24.15	0.1608	0.00735	3.568	62.12
42.60	23.82	0.1608	0.00735	3.561	62.21
42.70	24.36	0.1608	0.00736	3.573	62.09
42.80	24.54	0.1608	0.00735	3.576	62.02
42.90	24.08	0.1608	0.00735	3.564	62.09
43.00	23.92	0.1607	0.00735	3.560	62.11
43.10	23.69	0.1607	0.00734	3.553	62.11
43.20	23.24	0.1606	0.00733	3.541	62.16
